Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5X7YitJlyvOlWtpaxL5A7Q,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,1,I had a teacher who was into them. This is a good track.,308b5c00db194d739c6868b6539ca31d
spotify:track:6f6zWTxfMfB7BtD0RnwffQ,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,1,Love the opening. This is like if 311 was good?,308b5c00db194d739c6868b6539ca31d
spotify:track:69Rdwj1IFqopDXVah0BdEJ,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,-1,It's fine.,308b5c00db194d739c6868b6539ca31d
spotify:track:5UWcIBGizE1JNnDrXC7L1Q,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,-1,Is Ween good?,308b5c00db194d739c6868b6539ca31d
spotify:track:5HjqXQPZi27d92H5gCo1Oq,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,0,It's a good song.,308b5c00db194d739c6868b6539ca31d
spotify:track:4T1168WOWj7Ch7DbbNEFp7,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,1,"I could've given this song to other tracks but I said ""buildings > food"" in the chat and want to honor that.",308b5c00db194d739c6868b6539ca31d
spotify:track:3ZgJMaTxItuZwHbePsyRUu,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,2,"""the wilco dads of today pave the way for the mj lenderman dads of tomorrow."" -someone on the nazi website",308b5c00db194d739c6868b6539ca31d
spotify:track:3Q9t1A12iUemHTAWnH7PjD,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-04T16:47:25Z,0,Is it really about the watermelon though?,308b5c00db194d739c6868b6539ca31d
spotify:track:5y5hQ3QDzlEq1jotW7chkP,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,3,,308b5c00db194d739c6868b6539ca31d
spotify:track:01apQz7E72krU1k1b4VWs7,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,2,This ear worm is better than it should be,308b5c00db194d739c6868b6539ca31d
spotify:track:02ISLTUYF5GUjKrL7zvRb9,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:20RsGWpjJmPe42tyRxReHv,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:2XRwHP0xxXbkPPFj1p5mId,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:3Q9t1A12iUemHTAWnH7PjD,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:4DDGJtDf0sY7qtSUzrFKKW,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,0,Eat some ass in the morning,308b5c00db194d739c6868b6539ca31d
spotify:track:4T1168WOWj7Ch7DbbNEFp7,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:5JJRxktdvtSjN3AeITJNCs,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,0,This gave me the feels,308b5c00db194d739c6868b6539ca31d
spotify:track:5X7YitJlyvOlWtpaxL5A7Q,30b57cc424b243c7bb35e87ed10514e8,2025-02-04T22:12:32Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:3Q9t1A12iUemHTAWnH7PjD,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:4DDGJtDf0sY7qtSUzrFKKW,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,There’s a good version of this on Piano and a Microphone released posthumously.,308b5c00db194d739c6868b6539ca31d
spotify:track:5y5hQ3QDzlEq1jotW7chkP,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:69Rdwj1IFqopDXVah0BdEJ,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:01apQz7E72krU1k1b4VWs7,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:0JIodRVBw63tSUyvH8vXt5,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,2,Maybe the best shenanigans song we've had so far,308b5c00db194d739c6868b6539ca31d
spotify:track:0msndzhndgck9wXwECg8ms,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:2nqaQ4WJ5tGTvGfQCvpBWT,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,2,"Not sure everyone would agree with rewarding nostalgia, but this is some good nostalgia.",308b5c00db194d739c6868b6539ca31d
spotify:track:2URDbWGmPz3vhagl25p8OC,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:2wQBehVdlC4u6gh8i4pHw9,d1e35e072eec44ccacb5f5176160ecf6,2025-02-05T01:06:17Z,1,I listen to a lot of Bird but had mostly overlooked this one.,308b5c00db194d739c6868b6539ca31d
spotify:track:3Q9t1A12iUemHTAWnH7PjD,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,0,Lmaooooooooooo but seriously I almost downvoted the way he says “you all” at the end,308b5c00db194d739c6868b6539ca31d
spotify:track:4DDGJtDf0sY7qtSUzrFKKW,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,-1,Throw this one in Lake Minnetonka imo,308b5c00db194d739c6868b6539ca31d
spotify:track:5JJRxktdvtSjN3AeITJNCs,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:5y5hQ3QDzlEq1jotW7chkP,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:01apQz7E72krU1k1b4VWs7,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,-1,Get this shit out of here,308b5c00db194d739c6868b6539ca31d
spotify:track:2wQBehVdlC4u6gh8i4pHw9,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:2XRwHP0xxXbkPPFj1p5mId,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:3ZgJMaTxItuZwHbePsyRUu,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-05T02:06:01Z,3,,308b5c00db194d739c6868b6539ca31d
spotify:track:3ZgJMaTxItuZwHbePsyRUu,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:6f6zWTxfMfB7BtD0RnwffQ,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:5X7YitJlyvOlWtpaxL5A7Q,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:5UWcIBGizE1JNnDrXC7L1Q,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:0msndzhndgck9wXwECg8ms,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:1zlTyj8FO2xGUCdrbsrrQ3,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:20RsGWpjJmPe42tyRxReHv,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:2wQBehVdlC4u6gh8i4pHw9,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,1,,308b5c00db194d739c6868b6539ca31d
spotify:track:2XRwHP0xxXbkPPFj1p5mId,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,2,,308b5c00db194d739c6868b6539ca31d
spotify:track:4DDGJtDf0sY7qtSUzrFKKW,cee72f0860f3446ba0b479dd918807be,2025-02-05T02:12:47Z,-1,,308b5c00db194d739c6868b6539ca31d
spotify:track:1snOr3wGYmZl63Y2Zvb72O,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:1Wt9q3h1QneuVv0CeO0MeD,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:2mPMFJvQ0v27gVqe5b6nDn,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,0,"Some very mixed feelings about this song.  Was something of a personal anthem in my stoner daze, but just the mere sight of this album cover makes me mad.",958428fb46e54334809b962d93dfcbec
spotify:track:3hr9mAgl6NCmsgYAPTQQP1,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:476V2d6iA2tWXgQboKmTtA,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:4e0NCSORypaMTdbG5LFhGD,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:67CrKLE8d3Qhm4gcltiKs1,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,-1,There was another track off this album subbed recently.,958428fb46e54334809b962d93dfcbec
spotify:track:68ahXxPJrxcEvQFjRmC2ja,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,-1,I'm probably the biggest electronic/dance fan in this whole group but this is just way too cheesey for me.,958428fb46e54334809b962d93dfcbec
spotify:track:6kPxXhjSvy8RsmZBAJUiFs,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:6sbJv7XZE18XdVXE4K8nTo,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,2,"2x longer than it needed to be.  Triggered memories of horrible feet aches from jam band shows I was dragged to by Ethan and Kevin.  Nevertheless, this song Dads hard.",958428fb46e54334809b962d93dfcbec
spotify:track:7hanhZrUArC9qUerln4jh1,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,0,Obama campaign used the last minute of the instrumental for this in a memorable closing campaign video.,958428fb46e54334809b962d93dfcbec
spotify:track:7txxAtOMwLLnQTpKeBL6bp,5d5638b12d18438d9e443eb2cda1167c,2025-02-10T17:55:13Z,0,Hourly rotation staple on 98.9 The Rock for literally the entirety of the 1990s.,958428fb46e54334809b962d93dfcbec
spotify:track:1Wt9q3h1QneuVv0CeO0MeD,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:2mPMFJvQ0v27gVqe5b6nDn,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:2uYEezzaXYszTEhbxUCebL,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:4e0NCSORypaMTdbG5LFhGD,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,1,"Even Queen's most forgettable song gets a vote.
",958428fb46e54334809b962d93dfcbec
spotify:track:67CrKLE8d3Qhm4gcltiKs1,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,1,Crank Wave gets an upvote. ,958428fb46e54334809b962d93dfcbec
spotify:track:68ahXxPJrxcEvQFjRmC2ja,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,0,"Did someone type ""dad"" into the search bar?",958428fb46e54334809b962d93dfcbec
spotify:track:6GGfYfQlQhHidVOJO1tNgK,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,0,The only reason this didn't get my downvote was b/c the Grateful Dead needed it.,958428fb46e54334809b962d93dfcbec
spotify:track:6kWr1RL2NmPbHtumZzfLXY,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:6sbJv7XZE18XdVXE4K8nTo,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,-1,Will always downvote the Dead.,958428fb46e54334809b962d93dfcbec
spotify:track:7d8NzhD3rycPayNCzmb9rK,005c1f592f01474a868c991fd8294593,2025-02-11T13:30:46Z,3,,958428fb46e54334809b962d93dfcbec
spotify:track:0uEEI6fglTYcsWr7kcDVL7,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:1dm0qJ7JQRDKFewjHlJtp7,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:1uC6V1UWVNLeTCBi9xwa3v,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,0,grimace emoji,958428fb46e54334809b962d93dfcbec
spotify:track:2mPMFJvQ0v27gVqe5b6nDn,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,0,Narrowly dodged a downvote.,958428fb46e54334809b962d93dfcbec
spotify:track:2uYEezzaXYszTEhbxUCebL,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,2,BRB watching But I'm a Cheerleader for the 20th time.,958428fb46e54334809b962d93dfcbec
spotify:track:3nGWzFBJ5tMzHWAgs16fK6,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:476V2d6iA2tWXgQboKmTtA,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:4uhM9VQqb4ZNZDex9UjzRp,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:6GGfYfQlQhHidVOJO1tNgK,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,-1,Is this a radio edit? Yikes. Even stole the downvote that Weezer deserved. Alli says it's Creed.,958428fb46e54334809b962d93dfcbec
spotify:track:6kPxXhjSvy8RsmZBAJUiFs,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,1,Some archaeologists believe this was actually the first Dad rock song ever recorded.,958428fb46e54334809b962d93dfcbec
spotify:track:7d8NzhD3rycPayNCzmb9rK,53cd0cfc1b654a4ab26e98257d6d6d2d,2025-02-11T14:22:41Z,2,It's good!,958428fb46e54334809b962d93dfcbec
spotify:track:1dm0qJ7JQRDKFewjHlJtp7,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,4,,958428fb46e54334809b962d93dfcbec
spotify:track:2uYEezzaXYszTEhbxUCebL,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:3hr9mAgl6NCmsgYAPTQQP1,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:476V2d6iA2tWXgQboKmTtA,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:68ahXxPJrxcEvQFjRmC2ja,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:6kPxXhjSvy8RsmZBAJUiFs,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:6kWr1RL2NmPbHtumZzfLXY,75aaeba84d0d4a42b07bae957a99f791,2025-02-11T14:27:57Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:0uEEI6fglTYcsWr7kcDVL7,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:1snOr3wGYmZl63Y2Zvb72O,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:1uC6V1UWVNLeTCBi9xwa3v,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:2mPMFJvQ0v27gVqe5b6nDn,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:3nGWzFBJ5tMzHWAgs16fK6,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:67CrKLE8d3Qhm4gcltiKs1,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,Last vote for idles.,958428fb46e54334809b962d93dfcbec
spotify:track:68ahXxPJrxcEvQFjRmC2ja,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:6kWr1RL2NmPbHtumZzfLXY,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:7d8NzhD3rycPayNCzmb9rK,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:7hanhZrUArC9qUerln4jh1,30b57cc424b243c7bb35e87ed10514e8,2025-02-11T14:59:22Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:1dm0qJ7JQRDKFewjHlJtp7,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,2,Didn’t expect to like this,958428fb46e54334809b962d93dfcbec
spotify:track:1Wt9q3h1QneuVv0CeO0MeD,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,0,Studio version is better,958428fb46e54334809b962d93dfcbec
spotify:track:2H82AQCQNc4TH2yVcYKIID,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:2uYEezzaXYszTEhbxUCebL,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,3,,958428fb46e54334809b962d93dfcbec
spotify:track:3hr9mAgl6NCmsgYAPTQQP1,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:476V2d6iA2tWXgQboKmTtA,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:6sbJv7XZE18XdVXE4K8nTo,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,-1,Where’s the “Australia” knob on this thing,958428fb46e54334809b962d93dfcbec
spotify:track:7d8NzhD3rycPayNCzmb9rK,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:7hanhZrUArC9qUerln4jh1,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,1,Thought the whole list would sound way more like this tbh,958428fb46e54334809b962d93dfcbec
spotify:track:7txxAtOMwLLnQTpKeBL6bp,2cb5e7dcadc846b4bb172ff2181acaea,2025-02-11T23:39:48Z,0,"Do not, under any circumstances, vote Danzig",958428fb46e54334809b962d93dfcbec
spotify:track:0I3q5fE6wg7LIfHGngUTnV,cee72f0860f3446ba0b479dd918807be,2025-02-12T00:51:02Z,-1,,958428fb46e54334809b962d93dfcbec
spotify:track:0uEEI6fglTYcsWr7kcDVL7,cee72f0860f3446ba0b479dd918807be,2025-02-12T00:51:02Z,1,,958428fb46e54334809b962d93dfcbec
spotify:track:1snOr3wGYmZl63Y2Zvb72O,cee72f0860f3446ba0b479dd918807be,2025-02-12T00:51:02Z,3,,958428fb46e54334809b962d93dfcbec
spotify:track:1uC6V1UWVNLeTCBi9xwa3v,cee72f0860f3446ba0b479dd918807be,2025-02-12T00:51:02Z,2,,958428fb46e54334809b962d93dfcbec
spotify:track:1Wt9q3h1QneuVv0CeO0MeD,cee72f0860f3446ba0b479dd918807be,2025-02-12T00:51:02Z,1,,958428fb46e54334809b962d93dfcbec
